a2c,Mean Var
0.9826865148300006,1.1011693692117854
0.9843879077700004,1.1081970647298456
0.98239417638,1.099994154957247
0.97867934271,1.0833033469670406
0.9779734917800001,1.0866305019728546
0.9780231663900003,1.0836745721863987
0.9749537421900003,1.0568343631685446
0.9746857130700006,1.050032224069931
0.9735590073700007,1.0417291953654015
0.9755812139200007,1.0440325988561616
0.9751918970200006,1.0616602841548235
0.9751487652800005,1.0623843125675578
0.9750700379800005,1.049141735744277
0.9760075413900008,1.0671030732619515
0.9755962282600003,1.0320766278636047
0.9754364532600001,1.022594024124766
0.97561967927,1.0333615502787514
0.9723925027000003,1.0054979267331927
0.9674845799100006,0.9958953665744902
0.9722675070800005,0.9990209615605157
0.9719450594100009,0.9981353611502852
0.9753156607000003,1.0052416069313517
0.9794102572900005,1.0157836787056456
0.9788588706500008,1.0122482705222469
0.9788588706500008,1.0169863668119221
0.9781388651100004,1.0029980699605838
0.9768848705600008,0.988420915995312
0.976458603820001,0.9867381433592255
0.9778200932400015,0.9940282444097995
0.9830560128700023,1.0041971804646916
0.9793012597100025,1.0078703826644435
0.9837659191600023,1.0163327288392598
0.9821336920900025,1.0068463414097768
0.9813741395400023,1.0175125521679595
0.9838055728600025,1.0108501197500503
0.9832258925100024,1.004397492918632
0.9726557338000023,0.9930430043010364
0.9834556144200023,0.9922873342020507
0.9807771870300023,0.992739268797454
0.9895893350500022,0.9963943448863575
0.9821144249200023,0.9956546497515933
0.9719433605700024,0.9808122961074422
0.9785511398700024,0.9815633288257898
0.9891114107400025,0.9922547154961404
0.9881223007000025,0.9945271085395531
0.987625562860002,0.985802419167212
0.9884516727900023,0.9937057831418222
0.9886750103900023,1.0060732446039033
0.9865828672100021,1.005330971462527
0.986922517290002,1.008686055328338
0.9844543937200019,1.0020662775106386
0.9852779183900016,1.0005584414362352
0.9745950544900016,0.984563184699415
0.9770013190800017,0.9835772931766096
0.9718385475300015,0.963284275574545
0.9606012942700016,0.9438281525651676
0.9692701568500017,0.9585492613438608
0.9522840137200013,0.9412409251016928
0.9441257106900014,0.9359623103442862
0.9470377453700017,0.9316975964597904
0.9334770543500013,0.9137160909380725
0.9386194754200017,0.9299342923401585
0.9376808566400016,0.9174548776351562
0.9382040594800014,0.9187045006712614
0.9418425761500014,0.9482903124428463
0.9422792267800012,0.9507531757615423
0.940524276720001,0.9471205086459258
0.9416043565000014,0.9499651854304488
0.9484812752300011,0.9558827835845728
0.9454022752400013,0.9488921603293058
0.9424949116500011,0.9533790540380216
0.9329578498600012,0.9383860668002032
0.932598854770001,0.9439139434609557
0.9442972840300012,0.9462998650916917
0.9464304312300011,0.9398918895499707
0.9368418043300011,0.9332908353078891
0.9353064973500015,0.9387778048857643
0.9331417082900015,0.9381057006352976
0.9345632541300014,0.942449939166674
0.9313402111700014,0.9398311950344936
0.9265910330300011,0.9282926274173003
0.9195371879500013,0.9175385133067391
0.9270042830900013,0.9207104410262703
0.9250010349300014,0.9173543941309987
0.9206197525200013,0.9116870752844065
0.9291546445300012,0.9249802742764184
0.9323809564900014,0.930667972855998
0.9244234553800014,0.9133367853580967
0.9160042793300012,0.9027109819816868
0.9100809297500011,0.8842090095137994
0.9114207720600012,0.875857402676566
0.9047761564500014,0.8743087710102236
0.8957721050500012,0.8667681348575351
0.8981127870600015,0.8698189985837703
0.8844419139100014,0.8596159361187684
0.8730248660800011,0.8429870146311506
0.865041673390001,0.843369090618359
0.8469664502600014,0.8342826352336824
0.8541507271500013,0.839815636637413
0.8532965766600008,0.8312048421874203
0.8532965766600008,0.8277262285496206
0.8532965766600008,0.8510034752511091
0.8532965766600008,0.8700405474584229
0.8532965766600008,0.8518206544585032
0.8532965766600008,0.8497258826566758
0.8526113260700012,0.8443671317806023
0.8536274806100012,0.852087047344117
0.8560860123200015,0.8644100499783867
0.8562228411700015,0.8597739198576535
0.8569113480900014,0.8611921091242261
0.8560271331200016,0.8605061979674464
0.8544654536700014,0.854546373211504
0.8569954166800015,0.8604188407960279
0.8602514117000015,0.8593974923239066
0.8596097167100013,0.8605520807315563
0.8589498088500013,0.8526178142199827
0.8591683389600012,0.854415813120564
0.8602495341300012,0.8789189992769134
0.8594078150700009,0.8721321417939756
0.8558893284700007,0.8592946065230245
0.8608642712300008,0.8640214407284494
0.8567023330000008,0.8558544868453406
0.8535585931900006,0.8607388877785769
0.8568670878600005,0.8651187687775681
0.8558786220000004,0.8639353087202054
0.8563697698100005,0.8721755486857434
0.8609777459400005,0.8703411751962464
0.8592756072500006,0.8660414352526956
0.8445135113100006,0.8487150439944858
0.8501736613500005,0.8478081285814589
0.8466437113400006,0.8428871338802327
0.8411518716800008,0.837935243843742
0.8552229459600005,0.8591446676793676
0.8556614947700006,0.8533656645417654
0.8481981952900007,0.847649027348151
0.8501068009700005,0.8430549247164917
0.8449757029500009,0.8338493542325648
0.8371527888300005,0.8274190640565294
0.8351787746900007,0.8235596564832868
0.8264997332000005,0.8120084901248344
0.8308396873700005,0.8256849774535445
0.8231923297400005,0.8274992432120123
0.8254491429200007,0.8318103566191527
0.8159461289400005,0.830095140712796
0.8182478934700008,0.8372339916099254
0.8283934543000006,0.8479527735031771
0.8343935940600001,0.8571936109967639
